"","V1","V2","likelihood_estimates"
"8018",0.81,270,-5774155.59417635
"8019",0.81,285,-5794111.91085815
"8020",0.81,300,-5813113.36593087
"8021",0.81,315,-5831248.91475513
"8022",0.81,330,-5848595.4338192
"8023",0.81,345,-5865219.82643977
"8024",0.81,360,-5881180.68821448
"8025",0.81,375,-5896529.63816728
"8026",0.81,390,-5911312.39296459
"8027",0.81,405,-5925569.6414853
"8028",0.81,420,-5939337.76268072
"8029",0.81,435,-5952649.41926607
"8030",0.81,450,-5965534.05217417
"8031",0.81,465,-5978018.29505609
"8032",0.81,480,-5990126.32387387
"8033",0.81,495,-6001880.15343797
"8034",0.81,510,-6013299.89028331
"8035",0.81,525,-6024403.94939493
"8036",0.81,540,-6035209.24083133
"8037",0.81,555,-6045731.33113998
"8038",0.81,570,-6055984.58355574
"8039",0.81,585,-6065982.28025487
"8040",0.81,600,-6075736.72936344
"8041",0.81,615,-6085259.35895105
"8042",0.81,630,-6094560.79987663
"8043",0.81,645,-6103650.95903762
"8044",0.81,660,-6112539.08433602
"8045",0.81,675,-6121233.82246496
"8046",0.81,690,-6129743.27044777
"8047",0.81,705,-6138075.02173353
"8048",0.81,720,-6146236.20752173
"8049",0.81,735,-6154233.53390208
"8050",0.81,750,-6162073.315312
"8051",0.81,765,-6169761.50474124
"8052",0.81,780,-6177303.72105766
"8053",0.81,795,-6184705.27378096
"8054",0.81,810,-6191971.18558665
"8055",0.81,825,-6199106.21278254
"8056",0.81,840,-6206114.86397972
"8057",0.81,855,-6213001.41714427
"8058",0.81,870,-6219769.9351937
"8059",0.81,885,-6226424.28029233
"8060",0.81,900,-6232968.12696485
"8061",0.81,915,-6239404.97415344
"8062",0.81,930,-6245738.15631389
"8063",0.81,945,-6251970.85364167
"8064",0.81,960,-6258106.10151264
"8065",0.81,975,-6264146.79920597
"8066",0.81,990,-6270095.71797694
"8067",0.81,1005,-6275955.50853651
"8068",0.81,1020,-6281728.70798715
"8069",0.81,1035,-6287417.74626607
"8070",0.81,1050,-6293024.95213549
"8071",0.81,1065,-6298552.55875491
"8072",0.81,1080,-6304002.70887561
"8073",0.81,1095,-6309377.45968442
"8074",0.81,1110,-6314678.78732476
"8075",0.81,1125,-6319908.59112146
"8076",0.81,1140,-6325068.69753347
"8077",0.81,1155,-6330160.86385271
"8078",0.81,1170,-6335186.78167076
"8079",0.81,1185,-6340148.0801309
"8080",0.81,1200,-6345046.32897697
"8081",0.81,1215,-6349883.04142268
"8082",0.81,1230,-6354659.67684331
"8083",0.81,1245,-6359377.64331316
"8084",0.81,1260,-6364038.29999151
"8085",0.81,1275,-6368642.95937097
"8086",0.81,1290,-6373192.88940008
"8087",0.81,1305,-6377689.31548293
"8088",0.81,1320,-6382133.42236923
"8089",0.81,1335,-6386526.3559389
"8090",0.81,1350,-6390869.22489136
"8091",0.81,1365,-6395163.1023408
"8092",0.81,1380,-6399409.02732951
"8093",0.81,1395,-6403608.00625852
"8094",0.81,1410,-6407761.01424538
"8095",0.81,1425,-6411868.99641145
"8096",0.81,1440,-6415932.86910396
"8097",0.81,1455,-6419953.52105391
"8098",0.81,1470,-6423931.81447864
"8099",0.81,1485,-6427868.58612958
"8100",0.81,1500,-6431764.64828651
"8101",0.82,15,-4857835.26722211
"8102",0.82,30,-5048372.89275697
"8103",0.82,45,-5171251.29398973
"8104",0.82,60,-5262933.20538711
"8105",0.82,75,-5336352.72503281
"8106",0.82,90,-5397702.25969515
"8107",0.82,105,-5450458.34991569
"8108",0.82,120,-5496776.72904686
"8109",0.82,135,-5538088.93768037
"8110",0.82,150,-5575394.85595614
"8111",0.82,165,-5609420.63893866
"8112",0.82,180,-5640710.33752391
"8113",0.82,195,-5669682.10794737
"8114",0.82,210,-5696664.28228512
"8115",0.82,225,-5721919.38824628
"8116",0.82,240,-5745660.64880675
"8117",0.82,255,-5768063.62016195
"8118",0.82,270,-5789274.59038942
"8119",0.82,285,-5809416.76274306
"8120",0.82,300,-5828594.88889537
"8121",0.82,315,-5846898.79557754
"8122",0.82,330,-5864406.10692241
"8123",0.82,345,-5881184.37276754
"8124",0.82,360,-5897292.7518026
"8125",0.82,375,-5912783.35671095
"8126",0.82,390,-5927702.33957105
"8127",0.82,405,-5942090.77544125
"8128",0.82,420,-5955985.38755246
"8129",0.82,435,-5969419.14700733
"8130",0.82,450,-5982421.77219674
"8131",0.82,465,-5995020.14742319
"8132",0.82,480,-6007238.67594776
"8133",0.82,495,-6019099.57943298
"8134",0.82,510,-6030623.15328075
"8135",0.82,525,-6041827.98545506
"8136",0.82,540,-6052731.14489929
"8137",0.82,555,-6063348.34449544
"8138",0.82,570,-6073694.08259615
"8139",0.82,585,-6083781.76643627
"8140",0.82,600,-6093623.82015056
"8141",0.82,615,-6103231.77965017
"8142",0.82,630,-6112616.37624368
"8143",0.82,645,-6121787.61056881
"8144",0.82,660,-6130754.81816514
"8145",0.82,675,-6139526.72779324
"8146",0.82,690,-6148111.51345491
"8147",0.82,705,-6156516.84091152
"8148",0.82,720,-6164749.90939098
"8149",0.82,735,-6172817.4890702
"8150",0.82,750,-6180725.95483966
"8151",0.82,765,-6188481.31678572
"8152",0.82,780,-6196089.24776715
"8153",0.82,795,-6203555.1084175
"8154",0.82,810,-6210883.96985343
"8155",0.82,825,-6218080.63434076
"8156",0.82,840,-6225149.65413566
"8157",0.82,855,-6232095.3486933
"8158",0.82,870,-6238921.82040732
"8159",0.82,885,-6245632.9690356
"8160",0.82,900,-6252232.50493506
"8161",0.82,915,-6258723.96123011
"8162",0.82,930,-6265110.70500849
"8163",0.82,945,-6271395.94764371
"8164",0.82,960,-6277582.75432109
"8165",0.82,975,-6283674.05284224
"8166",0.82,990,-6289672.64177133
"8167",0.82,1005,-6295581.19798383
"8168",0.82,1020,-6301402.28366688
"8169",0.82,1035,-6307138.3528223
"8170",0.82,1050,-6312791.75731043
"8171",0.82,1065,-6318364.75247712
"8172",0.82,1080,-6323859.5023938
"8173",0.82,1095,-6329278.08474795
"8174",0.82,1110,-6334622.49540471
"8175",0.82,1125,-6339894.65267228
"8176",0.82,1140,-6345096.40129135
"8177",0.82,1155,-6350229.51616783
"8178",0.82,1170,-6355295.70587262
"8179",0.82,1185,-6360296.61592388
"8180",0.82,1200,-6365233.83186455
"8181",0.82,1215,-6370108.88215808
"8182",0.82,1230,-6374923.24090682
"8183",0.82,1245,-6379678.3304116
"8184",0.82,1260,-6384375.5235812
"8185",0.82,1275,-6389016.14620302
"8186",0.82,1290,-6393601.4790828
"8187",0.82,1305,-6398132.76006617
"8188",0.82,1320,-6402611.18594463
"8189",0.82,1335,-6407037.91425907
"8190",0.82,1350,-6411414.06500283
"8191",0.82,1365,-6415740.72223375
"8192",0.82,1380,-6420018.93560135
"8193",0.82,1395,-6424249.72179158
"8194",0.82,1410,-6428434.06589771
"8195",0.82,1425,-6432572.92271887
"8196",0.82,1440,-6436667.21799373
"8197",0.82,1455,-6440717.8495726
"8198",0.82,1470,-6444725.688527
"8199",0.82,1485,-6448691.58020828
"8200",0.82,1500,-6452616.34525339
"8201",0.83,15,-4863514.21174379
"8202",0.83,30,-5056176.85124752
"8203",0.83,45,-5180348.73940138
"8204",0.83,60,-5272967.03152806
"8205",0.83,75,-5347120.06440832
"8206",0.83,90,-5409071.79204065
"8207",0.83,105,-5462338.29294535
"8208",0.83,120,-5509099.51539171
"8209",0.83,135,-5550802.88168295
"8210",0.83,150,-5588459.21999938
"8211",0.83,165,-5622802.52775913
"8212",0.83,180,-5654382.64939164
"8213",0.83,195,-5683622.13167567
"8214",0.83,210,-5710852.70665236
"8215",0.83,225,-5736339.58440573
"8216",0.83,240,-5760298.13890494
"8217",0.83,255,-5782905.67625131
"8218",0.83,270,-5804309.92654227
"8219",0.83,285,-5824635.29513218
"8220",0.83,300,-5843987.54629347
"8221",0.83,315,-5862457.36783327
"8222",0.83,330,-5880123.1224431
"8223",0.83,345,-5897052.99843418
"8224",0.83,360,-5913306.71043552
"8225",0.83,375,-5928936.85841554
"8226",0.83,390,-5943990.02416297
"8227",0.83,405,-5958507.66380538
"8228",0.83,420,-5972526.84025724
"8229",0.83,435,-5986080.8288683
"8230",0.83,450,-5999199.62174367
"8231",0.83,465,-6011910.35044848
"8232",0.83,480,-6024237.64246605
"8233",0.83,495,-6036203.92351163
"8234",0.83,510,-6047829.67530291
"8235",0.83,525,-6059133.65645179
"8236",0.83,540,-6070133.09265323
"8237",0.83,555,-6080843.84116724
"8238",0.83,570,-6091280.53366778
"8239",0.83,585,-6101456.70079517
"8240",0.83,600,-6111384.88116912
"8241",0.83,615,-6121076.71713526
"8242",0.83,630,-6130543.03915028
"8243",0.83,645,-6139793.94038924
"8244",0.83,660,-6148838.84291041
"8245",0.83,675,-6157686.55650607
"8246",0.83,690,-6166345.33119079
"8247",0.83,705,-6174822.90414056
"8248",0.83,720,-6183126.54177399
"8249",0.83,735,-6191263.07757412
"8250",0.83,750,-6199238.94615355
"8251",0.83,765,-6207060.21401147
"8252",0.83,780,-6214732.60735882
"8253",0.83,795,-6222261.53734081
"8254",0.83,810,-6229652.12295258
"8255",0.83,825,-6236909.21188833
"8256",0.83,840,-6244037.39955202
"8257",0.83,855,-6251041.0464177
"8258",0.83,870,-6257924.29391439
"8259",0.83,885,-6264691.0789762
"8260",0.83,900,-6271345.14740005
"8261",0.83,915,-6277890.06611897
"8262",0.83,930,-6284329.23450295
"8263",0.83,945,-6290665.89476949
"8264",0.83,960,-6296903.14159916
"8265",0.83,975,-6303043.93101707
"8266",0.83,990,-6309091.08861324
"8267",0.83,1005,-6315047.31715822
"8268",0.83,1020,-6320915.20366878
"8269",0.83,1035,-6326697.22596798
"8270",0.83,1050,-6332395.75878407
"8271",0.83,1065,-6338013.07942861
"8272",0.83,1080,-6343551.37308453
"8273",0.83,1095,-6349012.73773916
"8274",0.83,1110,-6354399.18878976
"8275",0.83,1125,-6359712.66334643
"8276",0.83,1140,-6364955.02425727
"8277",0.83,1155,-6370128.0638769
"8278",0.83,1170,-6375233.50759749
"8279",0.83,1185,-6380273.01715978
"8280",0.83,1200,-6385248.19376092
"8281",0.83,1215,-6390160.58097571
"8282",0.83,1230,-6395011.66749987
"8283",0.83,1245,-6399802.88973404
"8284",0.83,1260,-6404535.6342138
"8285",0.83,1275,-6409211.23990325
"8286",0.83,1290,-6413831.00035404
"8287",0.83,1305,-6418396.16574453
"8288",0.83,1320,-6422907.9448049
"8289",0.83,1335,-6427367.5066355
"8290",0.83,1350,-6431775.98242851
"8291",0.83,1365,-6436134.46709341
"8292",0.83,1380,-6440444.0207979
"8293",0.83,1395,-6444705.67042673
"8294",0.83,1410,-6448920.41096615
"8295",0.83,1425,-6453089.20681385
"8296",0.83,1440,-6457212.99302501
"8297",0.83,1455,-6461292.67649286
"8298",0.83,1470,-6465329.13707255
"8299",0.83,1485,-6469323.22864701
"8300",0.83,1500,-6473275.78014368
"8301",0.84,15,-4869202.53819203
"8302",0.84,30,-5063976.70956795
"8303",0.84,45,-5189431.64406583
"8304",0.84,60,-5282977.75760507
"8305",0.84,75,-5357856.93504676
"8306",0.84,90,-5420404.3317825
"8307",0.84,105,-5474175.36952814
"8308",0.84,120,-5521374.08730717
"8309",0.84,135,-5563463.70205986
"8310",0.84,150,-5601465.92474865
"8311",0.84,165,-5636122.54399144
"8312",0.84,180,-5667989.15640752
"8313",0.84,195,-5697492.66518625
"8314",0.84,210,-5724968.17371425
"8315",0.84,225,-5750683.55017833
"8316",0.84,240,-5774856.29877086
"8317",0.84,255,-5797665.45759656
"8318",0.84,270,-5819260.18325005
"8319",0.84,285,-5839766.0696567
"8320",0.84,300,-5859289.88184172
"8321",0.84,315,-5877923.15827321
"8322",0.84,330,-5895744.99100888
"8323",0.84,345,-5912824.19869204
"8324",0.84,360,-5929221.04465769
"8325",0.84,375,-5944988.60971013
"8326",0.84,390,-5960173.89958498
"8327",0.84,405,-5974818.74631013
"8328",0.84,420,-5988960.54783933
"8329",0.84,435,-6002632.87958165
"8330",0.84,450,-6015866.00357559
"8331",0.84,465,-6028687.29522359
"8332",0.84,480,-6041121.60312253
"8333",0.84,495,-6053191.55421368
"8334",0.84,510,-6064917.81395242
"8335",0.84,525,-6076319.3092458
"8336",0.84,540,-6087413.42038684
"8337",0.84,555,-6098216.1470397
"8338",0.84,570,-6108742.25238528
"8339",0.84,585,-6119005.38880187
"8340",0.84,600,-6129018.20785595
"8341",0.84,615,-6138792.45690953
"8342",0.84,630,-6148339.06425637
"8343",0.84,645,-6157668.21439294
"8344",0.84,660,-6166789.41477151
"8345",0.84,675,-6175711.5551705
"8346",0.84,690,-6184442.96064533
"8347",0.84,705,-6192991.43888069
"8348",0.84,720,-6201364.32264454
"8349",0.84,735,-6209568.50793737
"8350",0.84,750,-6217610.48835933
"8351",0.84,765,-6225496.38613477
"8352",0.84,780,-6233231.98018111
"8353",0.84,795,-6240822.7315537
"8354",0.84,810,-6248273.80655821
"8355",0.84,825,-6255590.09778464
"8356",0.84,840,-6262776.24328395
"8357",0.84,855,-6269836.64407946
"8358",0.84,870,-6276775.48018995
"8359",0.84,885,-6283596.72530825
"8360",0.84,900,-6290304.16027506
"8361",0.84,915,-6296901.38546065
"8362",0.84,930,-6303391.8321624
"8363",0.84,945,-6309778.77310977
"8364",0.84,960,-6316065.33216218
"8365",0.84,975,-6322254.493268
"8366",0.84,990,-6328349.10875907
"8367",0.84,1005,-6334351.90703296
"8368",0.84,1020,-6340265.49967895
"8369",0.84,1035,-6346092.38809806
"8370",0.84,1050,-6351834.96965584
"8371",0.84,1065,-6357495.54340875
"8372",0.84,1080,-6363076.31544147
"8373",0.84,1095,-6368579.40384213
"8374",0.84,1110,-6374006.84334896
"8375",0.84,1125,-6379360.58969264
"8376",0.84,1140,-6384642.52365595
"8377",0.84,1155,-6389854.45487579
"8378",0.84,1170,-6394998.12540721
"8379",0.84,1185,-6400075.21306249
"8380",0.84,1200,-6405087.33454865
"8381",0.84,1215,-6410036.04841261
"8382",0.84,1230,-6414922.85781107
"8383",0.84,1245,-6419749.21311646
"8384",0.84,1260,-6424516.51437092
"8385",0.84,1275,-6429226.11359761
"8386",0.84,1290,-6433879.31698136
"8387",0.84,1305,-6438477.38692586
"8388",0.84,1320,-6443021.5439958
"8389",0.84,1335,-6447512.96875346
"8390",0.84,1350,-6451952.80349297
"8391",0.84,1365,-6456342.15388339
"8392",0.84,1380,-6460682.09052252
"8393",0.84,1395,-6464973.6504093
"8394",0.84,1410,-6469217.83834046
"8395",0.84,1425,-6473415.62823366
"8396",0.84,1440,-6477567.96438319
"8397",0.84,1455,-6481675.76265337
"8398",0.84,1470,-6485739.91161156
"8399",0.84,1485,-6489761.2736048
"8400",0.84,1500,-6493740.68578356
"8401",0.85,15,-4874899.73508087
"8402",0.85,30,-5071771.75653541
"8403",0.85,45,-5198499.19229635
"8404",0.85,60,-5292964.4926104
"8405",0.85,75,-5368562.38334929
"8406",0.85,90,-5431698.8705182
"8407",0.85,105,-5485968.52236
"8408",0.85,120,-5533599.34351736
"8409",0.85,135,-5576070.25783344
"8410",0.85,150,-5614413.79326787
"8411",0.85,165,-5649379.47803428
"8412",0.85,180,-5681528.61920522
"8413",0.85,195,-5711292.44189758
"8414",0.85,210,-5739009.39191846
"8415",0.85,225,-5764949.9710145
"8416",0.85,240,-5789333.79259331
"8417",0.85,255,-5812341.60865441
"8418",0.85,270,-5834123.98658319
"8419",0.85,285,-5854807.69518733
"8420",0.85,300,-5874500.48825896
"8421",0.85,315,-5893294.74438907
"8422",0.85,330,-5911270.27570174
"8423",0.85,345,-5928496.52293783
"8424",0.85,360,-5945034.29082093
"8425",0.85,375,-5960937.13447026
"8426",0.85,390,-5976252.47773915
"8427",0.85,405,-5991022.5233315
"8428",0.85,420,-6005284.99954479
"8429",0.85,435,-6019073.77761616
"8430",0.85,450,-6032419.38569531
"8431",0.85,465,-6045349.43956282
"8432",0.85,480,-6057889.00578838
"8433",0.85,495,-6070060.90968439
"8434",0.85,510,-6081885.99784306
"8435",0.85,525,-6093383.36308947
"8436",0.85,540,-6104570.53814104
"8437",0.85,555,-6115463.66307379
"8438",0.85,570,-6126077.63074711
"8439",0.85,585,-6136426.21359426
"8440",0.85,600,-6146522.17457872
"8441",0.85,615,-6156377.36464757
"8442",0.85,630,-6166002.80860953
"8443",0.85,645,-6175408.78105937
"8444",0.85,660,-6184604.87370872
"8445",0.85,675,-6193600.05526837
"8446",0.85,690,-6202402.72485666
"8447",0.85,705,-6211020.75975709
"8448",0.85,720,-6219461.55823654
"8449",0.85,735,-6227732.0780219
"8450",0.85,750,-6235838.87096048
"8451",0.85,765,-6243788.11431104
"8452",0.85,780,-6251585.6390491
"8453",0.85,795,-6259236.95553261
"8454",0.85,810,-6266747.27680918
"8455",0.85,825,-6274121.53982986
"8456",0.85,840,-6281364.42478944
"8457",0.85,855,-6288480.37278736
"8458",0.85,870,-6295473.60198652
"8459",0.85,885,-6302348.12241937
"8460",0.85,900,-6309107.74957342
"8461",0.85,915,-6315756.11688118
"8462",0.85,930,-6322296.68721506
"8463",0.85,945,-6328732.76348211
"8464",0.85,960,-6335067.49840243
"8465",0.85,975,-6341303.90354955
"8466",0.85,990,-6347444.85771191
"8467",0.85,1005,-6353493.11464367
"8468",0.85,1020,-6359451.31025126
"8469",0.85,1035,-6365321.96927066
"8470",0.85,1050,-6371107.51147208
"8471",0.85,1065,-6376810.25743873
"8472",0.85,1080,-6382432.43394604
"8473",0.85,1095,-6387976.17898429
"8474",0.85,1110,-6393443.54644288
"8475",0.85,1125,-6398836.51049065
"8476",0.85,1140,-6404156.96967195
"8477",0.85,1155,-6409406.75074197
"8478",0.85,1170,-6414587.6122598
"8479",0.85,1185,-6419701.24795919
"8480",0.85,1200,-6424749.28991169
"8481",0.85,1215,-6429733.31149955
"8482",0.85,1230,-6434654.83020761
"8483",0.85,1245,-6439515.31025417
"8484",0.85,1260,-6444316.16506564
"8485",0.85,1275,-6449058.75960814
"8486",0.85,1290,-6453744.41258842
"8487",0.85,1305,-6458374.39852861
"8488",0.85,1320,-6462949.94972548
"8489",0.85,1335,-6467472.25810336
"8490",0.85,1350,-6471942.47696469
"8491",0.85,1365,-6476361.72264609
"8492",0.85,1380,-6480731.07608783
"8493",0.85,1395,-6485051.58431881
"8494",0.85,1410,-6489324.26186505
"8495",0.85,1425,-6493550.09208539
"8496",0.85,1440,-6497730.02843868
"8497",0.85,1455,-6501864.99568727
"8498",0.85,1470,-6505955.89104083
"8499",0.85,1485,-6510003.58524207
"8500",0.85,1500,-6514008.92360051
"8501",0.86,15,-4880605.2946107
"8502",0.86,30,-5079561.29060449
"8503",0.86,45,-5207550.58242177
"8504",0.86,60,-5302926.36283676
"8505",0.86,75,-5379235.47569588
"8506",0.86,90,-5442954.42217816
"8507",0.86,105,-5497716.71865018
"8508",0.86,120,-5545774.2093467
"8509",0.86,135,-5588621.43666206
"8510",0.86,150,-5627301.67926467
"8511",0.86,165,-5662572.15292021
"8512",0.86,180,-5694999.83302553
"8513",0.86,195,-5725020.23179621
"8514",0.86,210,-5752975.10822578
"8515",0.86,225,-5779137.5728078
"8516",0.86,240,-5803729.32691701
"8517",0.86,255,-5826932.81812684
"8518",0.86,270,-5848900.0087261
"8519",0.86,285,-5869758.82855372
"8520",0.86,300,-5889618.008042
"8521",0.86,315,-5908570.75524333
"8522",0.86,330,-5926697.59294093
"8523",0.86,345,-5944068.57564236
"8524",0.86,360,-5960745.04205954
"8525",0.86,375,-5976781.01503281
"8526",0.86,390,-5992224.33063932
"8527",0.86,405,-6007117.55697826
"8528",0.86,420,-6021498.74794368
"8529",0.86,435,-6035402.06632576
"8530",0.86,450,-6048858.30252433
"8531",0.86,465,-6061895.30920294
"8532",0.86,480,-6074538.36773407
"8533",0.86,495,-6086810.49891726
"8534",0.86,510,-6098732.72785535
"8535",0.86,525,-6110324.31089389
"8536",0.86,540,-6121602.93098224
"8537",0.86,555,-6132584.86659759
"8538",0.86,570,-6143285.13843369
"8539",0.86,585,-6153717.63728112
"8540",0.86,600,-6163895.23593898
"8541",0.86,615,-6173829.88749759
"8542",0.86,630,-6183532.71194885
"8543",0.86,645,-6193014.07275265
"8544",0.86,660,-6202283.64473788
"8545",0.86,675,-6211350.47448853
"8546",0.86,690,-6220223.03419981
"8547",0.86,705,-6228909.26983769
"8548",0.86,720,-6237416.64431491
"8549",0.86,735,-6245752.17628822
"8550",0.86,750,-6253922.4751086
"8551",0.86,765,-6261933.77237301
"8552",0.86,780,-6269791.95046633
"8553",0.86,795,-6277502.56843794
"8554",0.86,810,-6285070.88550635
"8555",0.86,825,-6292501.88244681
"8556",0.86,840,-6299800.28109317
"8557",0.86,855,-6306970.56214658
"8558",0.86,870,-6314016.98146807
"8559",0.86,885,-6320943.58500698
"8560",0.86,900,-6327754.22250223
"8561",0.86,915,-6334452.56007402
"8562",0.86,930,-6341042.09181468
"8563",0.86,945,-6347526.15047305
"8564",0.86,960,-6353907.9173154
"8565",0.86,975,-6360190.43123864
"8566",0.86,990,-6366376.59720454
"8567",0.86,1005,-6372469.19405365
"8568",0.86,1020,-6378470.88175417
"8569",0.86,1035,-6384384.20813332
"8570",0.86,1050,-6390211.61513645
"8571",0.86,1065,-6395955.44465179
"8572",0.86,1080,-6401617.94393874
"8573",0.86,1095,-6407201.27068917
"8574",0.86,1110,-6412707.49775456
"8575",0.86,1125,-6418138.61756121
"8576",0.86,1140,-6423496.54624351
"8577",0.86,1155,-6428783.12750952
"8578",0.86,1170,-6434000.1362657
"8579",0.86,1185,-6439149.2820171
"8580",0.86,1200,-6444232.2120568
"8581",0.86,1215,-6449250.51446373
"8582",0.86,1230,-6454205.72092098
"8583",0.86,1245,-6459099.30936649
"8584",0.86,1260,-6463932.70649036
"8585",0.86,1275,-6468707.29008689
"8586",0.86,1290,-6473424.391274
"8587",0.86,1305,-6478085.29658507
"8588",0.86,1320,-6482691.24994814
"8589",0.86,1335,-6487243.4545513
"8590",0.86,1350,-6491743.07461111
"8591",0.86,1365,-6496191.23704208
"8592",0.86,1380,-6500589.03304001
"8593",0.86,1395,-6504937.51958002
"8594",0.86,1410,-6509237.72083679
"8595",0.86,1425,-6513490.62953355
"8596",0.86,1440,-6517697.20821878
"8597",0.86,1455,-6521858.39048156
"8598",0.86,1470,-6525975.08210437
"8599",0.86,1485,-6530048.16215891
"8600",0.86,1500,-6534078.48404994
"8601",0.87,15,-4886318.71270295
"8602",0.87,30,-5087344.61990866
"8603",0.87,45,-5216585.02679721
"8604",0.87,60,-5312862.51186452
"8605",0.87,75,-5389875.29842502
"8606",0.87,90,-5454170.02301323
"8607",0.87,105,-5509418.95013379
"8608",0.87,120,-5557897.63677085
"8609",0.87,135,-5601116.15494149
"8610",0.87,150,-5640128.46724749
"8611",0.87,165,-5675699.42453102
"8612",0.87,180,-5708401.62799728
"8613",0.87,195,-5738674.84178344
"8614",0.87,210,-5766864.10852467
"8615",0.87,225,-5793245.12237172
